return_level,return_periods,year,y,lon,lat,type
35.9232077765541,100,1989,11,10.254001,59.123797,bgev_base
40.598874869905,200,1989,11,10.254001,59.123797,bgev_base
13.8749748585088,2,1989,11,10.254001,59.123797,gev
19.0558818958277,5,1989,11,10.254001,59.123797,gev
22.489325588377,10,1989,11,10.254001,59.123797,gev
26.8311768128667,25,1989,11,10.254001,59.123797,gev
30.0548710100691,50,1989,11,10.254001,59.123797,gev
33.2570052478583,100,1989,11,10.254001,59.123797,gev
36.4496797522017,200,1989,11,10.254001,59.123797,gev
12.9561362549566,2,1990,12.6,10.254001,59.123797,bgev_year
18.1758618566697,5,1990,12.6,10.254001,59.123797,bgev_year
21.8866791820265,10,1990,12.6,10.254001,59.123797,bgev_year
26.8872034327233,25,1990,12.6,10.254001,59.123797,bgev_year
30.8359154645327,50,1990,12.6,10.254001,59.123797,bgev_year
34.969119968532,100,1990,12.6,10.254001,59.123797,bgev_year
39.3104468797569,200,1990,12.6,10.254001,59.123797,bgev_year
12.7836961978831,2,1990,12.6,10.254001,59.123797,bgev_base
18.1251135470134,5,1990,12.6,10.254001,59.123797,bgev_base
21.9551617117696,10,1990,12.6,10.254001,59.123797,bgev_base
27.1567486456265,25,1990,12.6,10.254001,59.123797,bgev_base
31.2952993363562,50,1990,12.6,10.254001,59.123797,bgev_base
35.6550922611342,100,1990,12.6,10.254001,59.123797,bgev_base
40.2637273330138,200,1990,12.6,10.254001,59.123797,bgev_base
16.570567443023,2,1990,12.6,10.254001,59.123797,gev
21.1457438828857,5,1990,12.6,10.254001,59.123797,gev
24.2678747455628,10,1990,12.6,10.254001,59.123797,gev
28.3218661999012,25,1990,12.6,10.254001,59.123797,gev
31.4101472688646,50,1990,12.6,10.254001,59.123797,gev
34.5454220492409,100,1990,12.6,10.254001,59.123797,gev
37.7399857951008,200,1990,12.6,10.254001,59.123797,gev
12.3462845702709,2,1991,10.4,10.254001,59.123797,bgev_year
17.5359206777204,5,1991,10.4,10.254001,59.123797,bgev_year
21.1826924471383,10,1991,10.4,10.254001,59.123797,bgev_year
26.0453108103753,25,1991,10.4,10.254001,59.123797,bgev_year
29.8461147338429,50,1991,10.4,10.254001,59.123797,bgev_year
33.7900786529113,100,1991,10.4,10.254001,59.123797,bgev_year
37.8969896922577,200,1991,10.4,10.254001,59.123797,bgev_year
13.0044528438363,2,1991,10.4,10.254001,59.123797,bgev_base
18.3426937235945,5,1991,10.4,10.254001,59.123797,bgev_base
22.1479261216733,10,1991,10.4,10.254001,59.123797,bgev_base
27.2881488227844,25,1991,10.4,10.254001,59.123797,bgev_base
31.356717273191,50,1991,10.4,10.254001,59.123797,bgev_base
35.6238992373198,100,1991,10.4,10.254001,59.123797,bgev_base
40.1148686640658,200,1991,10.4,10.254001,59.123797,bgev_base
14.6532225151573,2,1991,10.4,10.254001,59.123797,gev
20.5189829669911,5,1991,10.4,10.254001,59.123797,gev
25.4499715553916,10,1991,10.4,10.254001,59.123797,gev
33.1976597999705,25,1991,10.4,10.254001,59.123797,gev
40.288059429875,50,1991,10.4,10.254001,59.123797,gev
48.7064211511717,100,1991,10.4,10.254001,59.123797,gev
58.7292503307521,200,1991,10.4,10.254001,59.123797,gev
12.6528958284547,2,1992,19.6,10.254001,59.123797,bgev_year
17.8853184535621,5,1992,19.6,10.254001,59.123797,bgev_year
21.6370962388474,10,1992,19.6,10.254001,59.123797,bgev_year
26.7322409580597,25,1992,19.6,10.254001,59.123797,bgev_year
30.7859926636854,50,1992,19.6,10.254001,59.123797,bgev_year
35.0563545646669,100,1992,19.6,10.254001,59.123797,bgev_year
39.5703503503756,200,1992,19.6,10.254001,59.123797,bgev_year
13.0513603429138,2,1992,19.6,10.254001,59.123797,bgev_base
18.3619085897713,5,1992,19.6,10.254001,59.123797,bgev_base
22.2138229323813,10,1992,19.6,10.254001,59.123797,bgev_base
27.5000640476143,25,1992,19.6,10.254001,59.123797,bgev_base
31.748635522471,50,1992,19.6,10.254001,59.123797,bgev_base
36.2629748253532,100,1992,19.6,10.254001,59.123797,bgev_base
41.0759527428537,200,1992,19.6,10.254001,59.123797,bgev_base
16.570567443023,2,1992,19.6,10.254001,59.123797,gev
21.1457438828857,5,1992,19.6,10.254001,59.123797,gev
24.2678747455628,10,1992,19.6,10.254001,59.123797,gev
28.3218661999012,25,1992,19.6,10.254001,59.123797,gev
31.4101472688646,50,1992,19.6,10.254001,59.123797,gev
34.5454220492409,100,1992,19.6,10.254001,59.123797,gev
37.7399857951008,200,1992,19.6,10.254001,59.123797,gev
12.0194684231643,2,1993,25.6,10.254001,59.123797,bgev_year
17.2508597092439,5,1993,25.6,10.254001,59.123797,bgev_year
21.0051294304123,10,1993,25.6,10.254001,59.123797,bgev_year
26.1076513953515,25,1993,25.6,10.254001,59.123797,bgev_year
30.1703444620862,50,1993,25.6,10.254001,59.123797,bgev_year
34.4528831465078,100,1993,25.6,10.254001,59.123797,bgev_year
38.9826512757634,200,1993,25.6,10.254001,59.123797,bgev_year
12.7777320160289,2,1993,25.6,10.254001,59.123797,bgev_base
18.0987196879502,5,1993,25.6,10.254001,59.123797,bgev_base
21.9400639523669,10,1993,25.6,10.254001,59.123797,bgev_base
27.1892447047074,25,1993,25.6,10.254001,59.123797,bgev_base
31.3906016567367,50,1993,25.6,10.254001,59.123797,bgev_base
35.8390572515943,100,1993,25.6,10.254001,59.123797,bgev_base
40.5651880403852,200,1993,25.6,10.254001,59.123797,bgev_base
9.68232194099342,2,1993,25.6,10.254001,59.123797,gev
13.5069856316485,5,1993,25.6,10.254001,59.123797,gev
16.0585884095011,10,1993,25.6,10.254001,59.123797,gev
19.3047500521948,25,1993,25.6,10.254001,59.123797,gev
21.7290589010125,50,1993,25.6,10.254001,59.123797,gev
24.1491331470203,100,1993,25.6,10.254001,59.123797,gev
26.57399470183,200,1993,25.6,10.254001,59.123797,gev
13.2917087825874,2,1994,15.2,10.254001,59.123797,bgev_year
18.5215653670227,5,1994,15.2,10.254001,59.123797,bgev_year
22.2627667643836,10,1994,15.2,10.254001,59.123797,bgev_year
27.3327871761452,25,1994,15.2,10.254001,59.123797,bgev_year
31.3582936318049,50,1994,15.2,10.254001,59.123797,bgev_year
35.5915093625693,100,1994,15.2,10.254001,59.123797,bgev_year
40.0584827204695,200,1994,15.2,10.254001,59.123797,bgev_year
13.017931807481,2,1994,15.2,10.254001,59.123797,bgev_base
18.3244138821401,5,1994,15.2,10.254001,59.123797,bgev_base
22.1713753178537,10,1994,15.2,10.254001,59.123797,bgev_base
27.448317840023,25,1994,15.2,10.254001,59.123797,bgev_base
31.6874761050411,50,1994,15.2,10.254001,59.123797,bgev_base
36.1900580224523,100,1994,15.2,10.254001,59.123797,bgev_base
40.9886402874614,200,1994,15.2,10.254001,59.123797,bgev_base
11.3048785968121,2,1994,15.2,10.254001,59.123797,gev
15.7346164915381,5,1994,15.2,10.254001,59.123797,gev
18.6702521871295,10,1994,15.2,10.254001,59.123797,gev
22.3825872597035,25,1994,15.2,10.254001,59.123797,gev
25.1388846114016,50,1994,15.2,10.254001,59.123797,gev
27.8767479382207,100,1994,15.2,10.254001,59.123797,gev
30.606523079049,200,1994,15.2,10.254001,59.123797,gev
12.3287160088336,2,1996,13.3,10.254001,59.123797,bgev_year
17.5476313697889,5,1996,13.3,10.254001,59.123797,bgev_year
21.2840297456057,10,1996,13.3,10.254001,59.123797,bgev_year
26.3512686814613,25,1996,13.3,10.254001,59.123797,bgev_year
30.3774288863227,50,1996,13.3,10.254001,59.123797,bgev_year
34.6138966061262,100,1996,13.3,10.254001,59.123797,bgev_year
39.0869944240728,200,1996,13.3,10.254001,59.123797,bgev_year
12.9616548656366,2,1996,13.3,10.254001,59.123797,bgev_base
18.2306283757819,5,1996,13.3,10.254001,59.123797,bgev_base
22.0251259977696,10,1996,13.3,10.254001,59.123797,bgev_base
27.198762491694,25,1996,13.3,10.254001,59.123797,bgev_base
31.330762661592,50,1996,13.3,10.254001,59.123797,bgev_base
35.6977787516497,100,1996,13.3,10.254001,59.123797,bgev_base
40.3289454285749,200,1996,13.3,10.254001,59.123797,bgev_base
9.58819979055114,2,1996,13.3,10.254001,59.123797,gev
13.439176853812,5,1996,13.3,10.254001,59.123797,gev
16.0491139276956,10,1996,13.3,10.254001,59.123797,gev
19.4170485202872,25,1996,13.3,10.254001,59.123797,gev
21.9672806968641,50,1996,13.3,10.254001,59.123797,gev
24.543093348427,100,1996,13.3,10.254001,59.123797,gev
27.154281942252,200,1996,13.3,10.254001,59.123797,gev
13.012689965556,2,1980,13.4,9.6663,59.1405,bgev_year
18.3680053670699,5,1980,13.4,9.6663,59.1405,bgev_year
22.2639050823814,10,1980,13.4,9.6663,59.1405,bgev_year
27.6249358690283,25,1980,13.4,9.6663,59.1405,bgev_year
31.9448368793451,50,1980,13.4,9.6663,59.1405,bgev_year
36.545150524137,100,1980,13.4,9.6663,59.1405,bgev_year
41.460611107519,200,1980,13.4,9.6663,59.1405,bgev_year
12.7613772687541,2,1980,13.4,9.6663,59.1405,bgev_base
18.0691148128674,5,1980,13.4,9.6663,59.1405,bgev_base
21.8837566936443,10,1980,13.4,9.6663,59.1405,bgev_base
27.0752408200423,25,1980,13.4,9.6663,59.1405,bgev_base
31.2140882438228,50,1980,13.4,9.6663,59.1405,bgev_base
35.5816849947313,100,1980,13.4,9.6663,59.1405,bgev_base
40.2064581678121,200,1980,13.4,9.6663,59.1405,bgev_base
11.5786220496136,2,1980,13.4,9.6663,59.1405,gev
20.0321459140296,5,1980,13.4,9.6663,59.1405,gev
33.2037330872373,10,1980,13.4,9.6663,59.1405,gev
70.5116085017397,25,1980,13.4,9.6663,59.1405,gev
129.603674605597,50,1980,13.4,9.6663,59.1405,gev
242.61882009754,100,1980,13.4,9.6663,59.1405,gev
458.821029870981,200,1980,13.4,9.6663,59.1405,gev
12.015842637919,2,1981,12.2,9.6663,59.1405,bgev_year
17.3215515470585,5,1981,12.2,9.6663,59.1405,bgev_year
21.0911742353064,10,1981,12.2,9.6663,59.1405,bgev_year
26.1681014549526,25,1981,12.2,9.6663,59.1405,bgev_year
30.1749782630839,50,1981,12.2,9.6663,59.1405,bgev_year
34.3671348215108,100,1981,12.2,9.6663,59.1405,bgev_year
38.7683667960498,200,1981,12.2,9.6663,59.1405,bgev_year
12.7895231847177,2,1981,12.2,9.6663,59.1405,bgev_base
18.0872823311854,5,1981,12.2,9.6663,59.1405,bgev_base
21.8886886315364,10,1981,12.2,9.6663,59.1405,bgev_base
27.0546674273846,25,1981,12.2,9.6663,59.1405,bgev_base
31.1674182076487,50,1981,12.2,9.6663,59.1405,bgev_base
35.5023038525111,100,1981,12.2,9.6663,59.1405,bgev_base
40.0869996309711,200,1981,12.2,9.6663,59.1405,bgev_base
14.6060782124959,2,1981,12.2,9.6663,59.1405,gev
19.7282925670953,5,1981,12.2,9.6663,59.1405,gev
23.1228399776173,10,1981,12.2,9.6663,59.1405,gev
27.4155038890558,25,1981,12.2,9.6663,59.1405,gev
30.6026779828597,50,1981,12.2,9.6663,59.1405,gev
33.7685363624855,100,1981,12.2,9.6663,59.1405,gev
36.9250421746752,200,1981,12.2,9.6663,59.1405,gev
12.1631632451482,2,1982,13.8,9.6663,59.1405,bgev_year
17.3183115124737,5,1982,13.8,9.6663,59.1405,bgev_year
20.9750138032524,10,1982,13.8,9.6663,59.1405,bgev_year
25.8925942780549,25,1982,13.8,9.6663,59.1405,bgev_year
29.7681724291572,50,1982,13.8,9.6663,59.1405,bgev_year
33.818034634624,100,1982,13.8,9.6663,59.1405,bgev_year
38.0647402420865,200,1982,13.8,9.6663,59.1405,bgev_year
12.6785247036057,2,1982,13.8,9.6663,59.1405,bgev_base
18.0058050945539,5,1982,13.8,9.6663,59.1405,bgev_base
21.8470624191725,10,1982,13.8,9.6663,59.1405,bgev_base
27.0903757517081,25,1982,13.8,9.6663,59.1405,bgev_base
31.2825976660626,50,1982,13.8,9.6663,59.1405,bgev_base
35.7173816426029,100,1982,13.8,9.6663,59.1405,bgev_base
40.4247655652401,200,1982,13.8,9.6663,59.1405,bgev_base
13.2930373347994,2,1982,13.8,9.6663,59.1405,gev
17.5199674555903,5,1982,13.8,9.6663,59.1405,gev
20.3929715294607,10,1982,13.8,9.6663,59.1405,gev
24.1100495532818,25,1982,13.8,9.6663,59.1405,gev
26.9317837637395,50,1982,13.8,9.6663,59.1405,gev
29.7879518372394,100,1982,13.8,9.6663,59.1405,gev
32.6895394665649,200,1982,13.8,9.6663,59.1405,gev
11.7115035111149,2,1983,7.1,9.6663,59.1405,bgev_year
16.9368419677668,5,1983,7.1,9.6663,59.1405,bgev_year
20.6738568599619,10,1983,7.1,9.6663,59.1405,bgev_year
25.7370284921038,25,1983,7.1,9.6663,59.1405,bgev_year
29.7561955041211,50,1983,7.1,9.6663,59.1405,bgev_year
33.9819375456299,100,1983,7.1,9.6663,59.1405,bgev_year
38.4401776415855,200,1983,7.1,9.6663,59.1405,bgev_year
13.0764958203114,2,1983,7.1,9.6663,59.1405,bgev_base
18.4693180685844,5,1983,7.1,9.6663,59.1405,bgev_base
22.358504212376,10,1983,7.1,9.6663,59.1405,bgev_base
27.668071890339,25,1983,7.1,9.6663,59.1405,bgev_base
31.9139088132071,50,1983,7.1,9.6663,59.1405,bgev_base
36.4059887059294,100,1983,7.1,9.6663,59.1405,bgev_base
41.1748014706942,200,1983,7.1,9.6663,59.1405,bgev_base
15.0835529707368,2,1983,7.1,9.6663,59.1405,gev
19.8086169130146,5,1983,7.1,9.6663,59.1405,gev
22.9399684066137,10,1983,7.1,9.6663,59.1405,gev
26.8998010219829,25,1983,7.1,9.6663,59.1405,gev
29.8398578696376,50,1983,7.1,9.6663,59.1405,gev
32.7602517150251,100,1983,7.1,9.6663,59.1405,gev
35.6720181434206,200,1983,7.1,9.6663,59.1405,gev
12.6606742599071,2,1984,23.4,9.6663,59.1405,bgev_year
17.7724261500794,5,1984,23.4,9.6663,59.1405,bgev_year
21.3761606730075,10,1984,23.4,9.6663,59.1405,bgev_year
26.1955830739948,25,1984,23.4,9.6663,59.1405,bgev_year
29.973387392085,50,1984,23.4,9.6663,59.1405,bgev_year
33.9030142007161,100,1984,23.4,9.6663,59.1405,bgev_year
38.0048876620193,200,1984,23.4,9.6663,59.1405,bgev_year
12.7164170088617,2,1984,23.4,9.6663,59.1405,bgev_base
17.9817019824887,5,1984,23.4,9.6663,59.1405,bgev_base
21.7440220393872,10,1984,23.4,9.6663,59.1405,bgev_base
26.8374638161883,25,1984,23.4,9.6663,59.1405,bgev_base
30.8775814321724,50,1984,23.4,9.6663,59.1405,bgev_base
35.1225974590043,100,1984,23.4,9.6663,59.1405,bgev_base
39.5982848739047,200,1984,23.4,9.6663,59.1405,bgev_base
11.1417901961613,2,1984,23.4,9.6663,59.1405,gev
18.8973924780666,5,1984,23.4,9.6663,59.1405,gev
31.5330499848422,10,1984,23.4,9.6663,59.1405,gev
68.9373190876259,25,1984,23.4,9.6663,59.1405,gev
130.600583849427,50,1984,23.4,9.6663,59.1405,gev
252.768470243465,100,1984,23.4,9.6663,59.1405,gev
494.829762943098,200,1984,23.4,9.6663,59.1405,gev
13.6698115647242,2,1985,12.8,9.6663,59.1405,bgev_year
18.8738193702113,5,1985,12.8,9.6663,59.1405,bgev_year
22.5866759273267,10,1985,12.8,9.6663,59.1405,bgev_year
27.6061791714432,25,1985,12.8,9.6663,59.1405,bgev_year
31.582308674311,50,1985,12.8,9.6663,59.1405,bgev_year
35.7553202535363,100,1985,12.8,9.6663,59.1405,bgev_year
40.1500934749747,200,1985,12.8,9.6663,59.1405,bgev_year
12.6835999451674,2,1985,12.8,9.6663,59.1405,bgev_base
18.0108973694607,5,1985,12.8,9.6663,59.1405,bgev_base
21.8551657103754,10,1985,12.8,9.6663,59.1405,bgev_base
27.1063153697148,25,1985,12.8,9.6663,59.1405,bgev_base
31.3076821197933,50,1985,12.8,9.6663,59.1405,bgev_base
35.7547361622571,100,1985,12.8,9.6663,59.1405,bgev_base
40.4778865499058,200,1985,12.8,9.6663,59.1405,bgev_base
14.5449436179052,2,1985,12.8,9.6663,59.1405,gev
21.135418444224,5,1985,12.8,9.6663,59.1405,gev
26.3592324329084,10,1985,12.8,9.6663,59.1405,gev
34.1341026852373,25,1985,12.8,9.6663,59.1405,gev
40.8900322712382,50,1985,12.8,9.6663,59.1405,gev
48.5631083052147,100,1985,12.8,9.6663,59.1405,gev
57.3041727380211,200,1985,12.8,9.6663,59.1405,gev
12.7992902739769,2,1986,9.2,9.6663,59.1405,bgev_year
18.0360489058242,5,1986,9.2,9.6663,59.1405,bgev_year
21.8003502834173,10,1986,9.2,9.6663,59.1405,bgev_year
26.9241555366707,25,1986,9.2,9.6663,59.1405,bgev_year
31.009687189998,50,1986,9.2,9.6663,59.1405,bgev_year
35.3215970656459,100,1986,9.2,9.6663,59.1405,bgev_year
39.8880105899296,200,1986,9.2,9.6663,59.1405,bgev_year
12.8973152983556,2,1986,9.2,9.6663,59.1405,bgev_base
18.19073807052,5,1986,9.2,9.6663,59.1405,bgev_base
22.0170155320362,10,1986,9.2,9.6663,59.1405,bgev_base
27.2516233353378,25,1986,9.2,9.6663,59.1405,bgev_base
31.4459712930068,50,1986,9.2,9.6663,59.1405,bgev_base
35.8912083315745,100,1986,9.2,9.6663,59.1405,bgev_base
40.6183643688863,200,1986,9.2,9.6663,59.1405,bgev_base
14.4805659346492,2,1986,9.2,9.6663,59.1405,gev
21.0863653156013,5,1986,9.2,9.6663,59.1405,gev
26.3655401639646,10,1986,9.2,9.6663,59.1405,gev
34.2823841782065,25,1986,9.2,9.6663,59.1405,gev
41.2116609358034,50,1986,9.2,9.6663,59.1405,gev
49.1304986765001,100,1986,9.2,9.6663,59.1405,gev
58.2072574246993,200,1986,9.2,9.6663,59.1405,gev
12.6323799046693,2,1987,11.2,9.6663,59.1405,bgev_year
17.846412969649,5,1987,11.2,9.6663,59.1405,bgev_year
21.5868318766433,10,1987,11.2,9.6663,59.1405,bgev_year
26.6688071697061,25,1987,11.2,9.6663,59.1405,bgev_year
30.7138166652579,50,1987,11.2,9.6663,59.1405,bgev_year
34.9765266955147,100,1987,11.2,9.6663,59.1405,bgev_year
39.4840719514371,200,1987,11.2,9.6663,59.1405,bgev_year
13.0713714591016,2,1987,11.2,9.6663,59.1405,bgev_base
18.4676244073899,5,1987,11.2,9.6663,59.1405,bgev_base
22.3638678226185,10,1987,11.2,9.6663,59.1405,bgev_base
27.6887685380565,25,1987,11.2,9.6663,59.1405,bgev_base
31.9512720148983,50,1987,11.2,9.6663,59.1405,bgev_base
36.4649588601315,100,1987,11.2,9.6663,59.1405,bgev_base
41.2609088253272,200,1987,11.2,9.6663,59.1405,bgev_base
13.5231077299431,2,1987,11.2,9.6663,59.1405,gev
17.9912118314366,5,1987,11.2,9.6663,59.1405,gev
21.0602326354654,10,1987,11.2,9.6663,59.1405,gev
25.0688540802914,25,1987,11.2,9.6663,59.1405,gev
28.1401030276549,50,1987,11.2,9.6663,59.1405,gev
31.2732917726724,100,1987,11.2,9.6663,59.1405,gev
34.4812124321035,200,1987,11.2,9.6663,59.1405,gev
14.9932857017549,2,1988,18,9.6663,59.1405,bgev_year
20.1232079128611,5,1988,18,9.6663,59.1405,bgev_year
23.7883733394473,10,1988,18,9.6663,59.1405,bgev_year
28.7497567759098,25,1988,18,9.6663,59.1405,bgev_year
32.6847193966729,50,1988,18,9.6663,59.1405,bgev_year
36.8188839274379,100,1988,18,9.6663,59.1405,bgev_year
41.177315169402,200,1988,18,9.6663,59.1405,bgev_year
12.9442706076773,2,1988,18,9.6663,59.1405,bgev_base
18.2814514160665,5,1988,18,9.6663,59.1405,bgev_base
22.1220521655062,10,1988,18,9.6663,59.1405,bgev_base
27.3548099917737,25,1988,18,9.6663,59.1405,bgev_base
31.531146300012,50,1988,18,9.6663,59.1405,bgev_base
35.9424277515328,100,1988,18,9.6663,59.1405,bgev_base
40.617804678935,200,1988,18,9.6663,59.1405,bgev_base
15.0835529707368,2,1988,18,9.6663,59.1405,gev
19.8086169130146,5,1988,18,9.6663,59.1405,gev
22.9399684066137,10,1988,18,9.6663,59.1405,gev
26.8998010219829,25,1988,18,9.6663,59.1405,gev
29.8398578696376,50,1988,18,9.6663,59.1405,gev
32.7602517150251,100,1988,18,9.6663,59.1405,gev
35.6720181434206,200,1988,18,9.6663,59.1405,gev
12.1274545067262,2,1989,33.1,9.6663,59.1405,bgev_year
17.2965524259169,5,1989,33.1,9.6663,59.1405,bgev_year
20.9680125925595,10,1989,33.1,9.6663,59.1405,bgev_year
25.9113862744865,25,1989,33.1,9.6663,59.1405,bgev_year
29.8118296051354,50,1989,33.1,9.6663,59.1405,bgev_year
33.8917152913142,100,1989,33.1,9.6663,59.1405,bgev_year
38.1741210611608,200,1989,33.1,9.6663,59.1405,bgev_year
12.8705853451036,2,1989,33.1,9.6663,59.1405,bgev_base
18.1324472986067,5,1989,33.1,9.6663,59.1405,bgev_base
21.9255023737188,10,1989,33.1,9.6663,59.1405,bgev_base
27.101738622911,25,1989,33.1,9.6663,59.1405,bgev_base
31.2393409306683,50,1989,33.1,9.6663,59.1405,bgev_base
35.6154540865074,100,1989,33.1,9.6663,59.1405,bgev_base
40.2596204659318,200,1989,33.1,9.6663,59.1405,bgev_base
16.570567443023,2,1989,33.1,9.6663,59.1405,gev
21.1457438828857,5,1989,33.1,9.6663,59.1405,gev
24.2678747455628,10,1989,33.1,9.6663,59.1405,gev
28.3218661999012,25,1989,33.1,9.6663,59.1405,gev
31.4101472688646,50,1989,33.1,9.6663,59.1405,gev
34.5454220492409,100,1989,33.1,9.6663,59.1405,gev
37.7399857951008,200,1989,33.1,9.6663,59.1405,gev
13.229503450972,2,1990,10.4,9.6663,59.1405,bgev_year
18.4090356883304,5,1990,10.4,9.6663,59.1405,bgev_year
22.0903792845625,10,1990,10.4,9.6663,59.1405,bgev_year
27.0500855519626,25,1990,10.4,9.6663,59.1405,bgev_year
30.9657251436496,50,1990,10.4,9.6663,59.1405,bgev_year
35.063563589227,100,1990,10.4,9.6663,59.1405,bgev_year
39.3669619995812,200,1990,10.4,9.6663,59.1405,bgev_year
12.7347033946897,2,1990,10.4,9.6663,59.1405,bgev_base
18.0378983294339,5,1990,10.4,9.6663,59.1405,bgev_base
21.8375652424639,10,1990,10.4,9.6663,59.1405,bgev_base
26.9942224571458,25,1990,10.4,9.6663,59.1405,bgev_base
31.0942068875883,50,1990,10.4,9.6663,59.1405,bgev_base
35.4108449188467,100,1990,10.4,9.6663,59.1405,bgev_base
39.9712070142497,200,1990,10.4,9.6663,59.1405,bgev_base
14.9977077725223,2,1990,10.4,9.6663,59.1405,gev
20.9514290092157,5,1990,10.4,9.6663,59.1405,gev
25.8216584602511,10,1990,10.4,9.6663,59.1405,gev
33.2835942304585,25,1990,10.4,9.6663,59.1405,gev
39.9501868377419,50,1990,10.4,9.6663,59.1405,gev
47.7038977344215,100,1990,10.4,9.6663,59.1405,gev
56.7480874418259,200,1990,10.4,9.6663,59.1405,gev
12.3134428476599,2,1991,6.4,9.6663,59.1405,bgev_year
17.4625909718532,5,1991,6.4,9.6663,59.1405,bgev_year
21.0787237942421,10,1991,6.4,9.6663,59.1405,bgev_year
25.8978430048035,25,1991,6.4,9.6663,59.1405,bgev_year
29.6626465174857,50,1991,6.4,9.6663,59.1405,bgev_year
33.5674893606864,100,1991,6.4,9.6663,59.1405,bgev_year
37.631836343737,200,1991,6.4,9.6663,59.1405,bgev_year
12.9230726860833,2,1991,6.4,9.6663,59.1405,bgev_base
18.221741618806,5,1991,6.4,9.6663,59.1405,bgev_base
21.999462018548,10,1991,6.4,9.6663,59.1405,bgev_base
27.1033748941624,25,1991,6.4,9.6663,59.1405,bgev_base
31.143857244954,50,1991,6.4,9.6663,59.1405,bgev_base
35.3821658186042,100,1991,6.4,9.6663,59.1405,bgev_base
39.84335872608,200,1991,6.4,9.6663,59.1405,bgev_base
15.9446039404082,2,1991,6.4,9.6663,59.1405,gev
22.6553625427199,5,1991,6.4,9.6663,59.1405,gev
28.2501593264127,10,1991,6.4,9.6663,59.1405,gev
36.9738297647085,25,1991,6.4,9.6663,59.1405,gev
44.8993153092683,50,1991,6.4,9.6663,59.1405,gev
54.2504352606196,100,1991,6.4,9.6663,59.1405,gev
65.3146850996402,200,1991,6.4,9.6663,59.1405,gev
12.5384074223431,2,1992,7.8,9.6663,59.1405,bgev_year
17.7298552373565,5,1992,7.8,9.6663,59.1405,bgev_year
21.450589429082,10,1992,7.8,9.6663,59.1405,bgev_year
26.5015220157924,25,1992,7.8,9.6663,59.1405,bgev_year
30.5185203974333,50,1992,7.8,9.6663,59.1405,bgev_year
34.7487503635413,100,1992,7.8,9.6663,59.1405,bgev_year
39.2188378678135,200,1992,7.8,9.6663,59.1405,bgev_year
12.8986558720734,2,1992,7.8,9.6663,59.1405,bgev_base
18.163911987675,5,1992,7.8,9.6663,59.1405,bgev_base
21.9827069182759,10,1992,7.8,9.6663,59.1405,bgev_base
27.2231618630067,25,1992,7.8,9.6663,59.1405,bgev_base
31.4346755624896,50,1992,7.8,9.6663,59.1405,bgev_base
35.9094042708193,100,1992,7.8,9.6663,59.1405,bgev_base
40.6799023962751,200,1992,7.8,9.6663,59.1405,bgev_base
14.6532225151573,2,1992,7.8,9.6663,59.1405,gev
20.5189829669911,5,1992,7.8,9.6663,59.1405,gev
25.4499715553916,10,1992,7.8,9.6663,59.1405,gev
33.1976597999705,25,1992,7.8,9.6663,59.1405,gev
40.288059429875,50,1992,7.8,9.6663,59.1405,gev
48.7064211511717,100,1992,7.8,9.6663,59.1405,gev
58.7292503307521,200,1992,7.8,9.6663,59.1405,gev
13.5074223237309,2,2015,4.6,9.6663,59.1405,bgev_year
18.66567829084,5,2015,4.6,9.6663,59.1405,bgev_year
22.3340432022777,10,2015,4.6,9.6663,59.1405,bgev_year
27.278888242079,25,2015,4.6,9.6663,59.1405,bgev_year
31.1847994064294,50,2015,4.6,9.6663,59.1405,bgev_year
35.2742431686482,100,2015,4.6,9.6663,59.1405,bgev_year
39.5706923367679,200,2015,4.6,9.6663,59.1405,bgev_year
12.8738303892693,2,2015,4.6,9.6663,59.1405,bgev_base
18.1484060123991,5,2015,4.6,9.6663,59.1405,bgev_base
21.9739219162296,10,2015,4.6,9.6663,59.1405,bgev_base
27.2235520831863,25,2015,4.6,9.6663,59.1405,bgev_base
31.4424023785197,50,2015,4.6,9.6663,59.1405,bgev_base
35.9248926199545,100,2015,4.6,9.6663,59.1405,bgev_base
40.7036296824585,200,2015,4.6,9.6663,59.1405,bgev_base
15.0459906532854,2,2015,4.6,9.6663,59.1405,gev
19.8889789876901,5,2015,4.6,9.6663,59.1405,gev
23.098480264219,10,2015,4.6,9.6663,59.1405,gev
27.1571392361827,25,2015,4.6,9.6663,59.1405,gev
30.1705716869643,50,2015,4.6,9.6663,59.1405,gev
33.1638504018892,100,2015,4.6,9.6663,59.1405,gev
36.1482863836025,200,2015,4.6,9.6663,59.1405,gev
13.1085235921804,2,2016,15.6,9.6663,59.1405,bgev_year
18.228111326835,5,2016,15.6,9.6663,59.1405,bgev_year
21.8485190553048,10,2016,15.6,9.6663,59.1405,bgev_year
26.7038122958996,25,2016,15.6,9.6663,59.1405,bgev_year
30.5200560023416,50,2016,15.6,9.6663,59.1405,bgev_year
34.4988261272153,100,2016,15.6,9.6663,59.1405,bgev_year
38.661526949515,200,2016,15.6,9.6663,59.1405,bgev_year
12.7004020469426,2,2016,15.6,9.6663,59.1405,bgev_base
17.9627701420535,5,2016,15.6,9.6663,59.1405,bgev_base
21.7345091945016,10,2016,15.6,9.6663,59.1405,bgev_base
26.854898545116,25,2016,15.6,9.6663,59.1405,bgev_base
